,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,BAC Gradient,Policy Evolution
314,315.0,0.025,0.003209102736555365,0.0032439772177366467,0.0,-4995.0,"[[-0.00056372]
 [-0.00184087]
 [-0.00332661]
 [-0.00332661]
 [-0.00157852]
 [-0.00515476]
 [-0.00931509]
 [-0.00931509]
 [-0.002446  ]
 [-0.00798758]
 [-0.01443424]
 [-0.01443424]
 [-0.00209742]
 [-0.00684925]
 [-0.01237718]
 [-0.01237718]
 [ 0.00056372]
 [ 0.00184087]
 [ 0.00332661]
 [ 0.00332661]
 [ 0.00157852]
 [ 0.00515476]
 [ 0.00931509]
 [ 0.00931509]
 [ 0.002446  ]
 [ 0.00798758]
 [ 0.01443424]
 [ 0.01443424]
 [ 0.00209742]
 [ 0.00684925]
 [ 0.01237718]
 [ 0.01237718]]","[[-0.02060546]
 [-0.06728842]
 [-0.12159601]
 [-0.12159601]
 [-0.0514422 ]
 [-0.16798769]
 [-0.30356832]
 [-0.30356832]
 [-0.0714939 ]
 [-0.23346778]
 [-0.42189651]
 [-0.42189651]
 [-0.05531294]
 [-0.18062786]
 [-0.3264102 ]
 [-0.3264102 ]
 [ 0.02060546]
 [ 0.06728842]
 [ 0.12159601]
 [ 0.12159601]
 [ 0.0514422 ]
 [ 0.16798769]
 [ 0.30356832]
 [ 0.30356832]
 [ 0.0714939 ]
 [ 0.23346778]
 [ 0.42189651]
 [ 0.42189651]
 [ 0.05531294]
 [ 0.18062786]
 [ 0.3264102 ]
 [ 0.3264102 ]]"
315,316.0,0.025,0.0032021819729101597,0.003240254326491334,0.0,-4995.0,"[[-0.00061854]
 [-0.00201987]
 [-0.00365009]
 [-0.00365009]
 [-0.00162475]
 [-0.00530572]
 [-0.0095879 ]
 [-0.0095879 ]
 [-0.00236172]
 [-0.00771234]
 [-0.01393687]
 [-0.01393687]
 [-0.00189973]
 [-0.00620367]
 [-0.01121058]
 [-0.01121058]
 [ 0.00061854]
 [ 0.00201987]
 [ 0.00365009]
 [ 0.00365009]
 [ 0.00162475]
 [ 0.00530572]
 [ 0.0095879 ]
 [ 0.0095879 ]
 [ 0.00236172]
 [ 0.00771234]
 [ 0.01393687]
 [ 0.01393687]
 [ 0.00189973]
 [ 0.00620367]
 [ 0.01121058]
 [ 0.01121058]]","[[-0.02062093]
 [-0.06733892]
 [-0.12168726]
 [-0.12168726]
 [-0.05148282]
 [-0.16812034]
 [-0.30380802]
 [-0.30380802]
 [-0.07155294]
 [-0.23366058]
 [-0.42224493]
 [-0.42224493]
 [-0.05536044]
 [-0.18078295]
 [-0.32669047]
 [-0.32669047]
 [ 0.02062093]
 [ 0.06733892]
 [ 0.12168726]
 [ 0.12168726]
 [ 0.05148282]
 [ 0.16812034]
 [ 0.30380802]
 [ 0.30380802]
 [ 0.07155294]
 [ 0.23366058]
 [ 0.42224493]
 [ 0.42224493]
 [ 0.05536044]
 [ 0.18078295]
 [ 0.32669047]
 [ 0.32669047]]"
316,317.0,0.025,0.003197759833422448,0.0032415367408632372,0.0,-4995.0,"[[-0.00056465]
 [-0.00184389]
 [-0.00333207]
 [-0.00333207]
 [-0.00157213]
 [-0.00513388]
 [-0.00927737]
 [-0.00927737]
 [-0.00242225]
 [-0.00791002]
 [-0.0142941 ]
 [-0.0142941 ]
 [-0.00206525]
 [-0.0067442 ]
 [-0.01218735]
 [-0.01218735]
 [ 0.00056465]
 [ 0.00184389]
 [ 0.00333207]
 [ 0.00333207]
 [ 0.00157213]
 [ 0.00513388]
 [ 0.00927737]
 [ 0.00927737]
 [ 0.00242225]
 [ 0.00791002]
 [ 0.0142941 ]
 [ 0.0142941 ]
 [ 0.00206525]
 [ 0.0067442 ]
 [ 0.01218735]
 [ 0.01218735]]","[[-0.02063504]
 [-0.06738501]
 [-0.12177056]
 [-0.12177056]
 [-0.05152212]
 [-0.16824868]
 [-0.30403996]
 [-0.30403996]
 [-0.0716135 ]
 [-0.23385833]
 [-0.42260228]
 [-0.42260228]
 [-0.05541207]
 [-0.18095156]
 [-0.32699515]
 [-0.32699515]
 [ 0.02063504]
 [ 0.06738501]
 [ 0.12177056]
 [ 0.12177056]
 [ 0.05152212]
 [ 0.16824868]
 [ 0.30403996]
 [ 0.30403996]
 [ 0.0716135 ]
 [ 0.23385833]
 [ 0.42260228]
 [ 0.42260228]
 [ 0.05541207]
 [ 0.18095156]
 [ 0.32699515]
 [ 0.32699515]]"
317,318.0,0.025,0.0032075155140271045,0.00327163353572641,0.0,-4995.0,"[[-0.0005771 ]
 [-0.00188457]
 [-0.00340558]
 [-0.00340558]
 [-0.00157942]
 [-0.00515769]
 [-0.00932039]
 [-0.00932039]
 [-0.002392  ]
 [-0.00781123]
 [-0.01411558]
 [-0.01411558]
 [-0.00200469]
 [-0.00654644]
 [-0.01182998]
 [-0.01182998]
 [ 0.0005771 ]
 [ 0.00188457]
 [ 0.00340558]
 [ 0.00340558]
 [ 0.00157942]
 [ 0.00515769]
 [ 0.00932039]
 [ 0.00932039]
 [ 0.002392  ]
 [ 0.00781123]
 [ 0.01411558]
 [ 0.01411558]
 [ 0.00200469]
 [ 0.00654644]
 [ 0.01182998]
 [ 0.01182998]]","[[-0.02064947]
 [-0.06743213]
 [-0.1218557 ]
 [-0.1218557 ]
 [-0.0515616 ]
 [-0.16837763]
 [-0.30427297]
 [-0.30427297]
 [-0.0716733 ]
 [-0.23405362]
 [-0.42295517]
 [-0.42295517]
 [-0.05546219]
 [-0.18111522]
 [-0.3272909 ]
 [-0.3272909 ]
 [ 0.02064947]
 [ 0.06743213]
 [ 0.1218557 ]
 [ 0.1218557 ]
 [ 0.0515616 ]
 [ 0.16837763]
 [ 0.30427297]
 [ 0.30427297]
 [ 0.0716733 ]
 [ 0.23405362]
 [ 0.42295517]
 [ 0.42295517]
 [ 0.05546219]
 [ 0.18111522]
 [ 0.3272909 ]
 [ 0.3272909 ]]"
318,319.0,0.025,0.0031291596475712244,0.0031235331918961938,0.0,-4995.0,"[[-0.00062583]
 [-0.00204369]
 [-0.00369312]
 [-0.00369312]
 [-0.00162189]
 [-0.00529638]
 [-0.00957101]
 [-0.00957101]
 [-0.00232598]
 [-0.00759564]
 [-0.01372597]
 [-0.01372597]
 [-0.00184592]
 [-0.00602796]
 [-0.01089305]
 [-0.01089305]
 [ 0.00062583]
 [ 0.00204369]
 [ 0.00369312]
 [ 0.00369312]
 [ 0.00162189]
 [ 0.00529638]
 [ 0.00957101]
 [ 0.00957101]
 [ 0.00232598]
 [ 0.00759564]
 [ 0.01372597]
 [ 0.01372597]
 [ 0.00184592]
 [ 0.00602796]
 [ 0.01089305]
 [ 0.01089305]]","[[-0.02066512]
 [-0.06748322]
 [-0.12194803]
 [-0.12194803]
 [-0.05160215]
 [-0.16851004]
 [-0.30451224]
 [-0.30451224]
 [-0.07173145]
 [-0.23424351]
 [-0.42329832]
 [-0.42329832]
 [-0.05550833]
 [-0.18126592]
 [-0.32756323]
 [-0.32756323]
 [ 0.02066512]
 [ 0.06748322]
 [ 0.12194803]
 [ 0.12194803]
 [ 0.05160215]
 [ 0.16851004]
 [ 0.30451224]
 [ 0.30451224]
 [ 0.07173145]
 [ 0.23424351]
 [ 0.42329832]
 [ 0.42329832]
 [ 0.05550833]
 [ 0.18126592]
 [ 0.32756323]
 [ 0.32756323]]"
319,320.0,0.025,0.0024512808675235475,0.0019228089252758388,0.0,-4995.0,"[[-0.00079304]
 [-0.00258972]
 [-0.00467985]
 [-0.00467985]
 [-0.00179654]
 [-0.00586672]
 [-0.01060167]
 [-0.01060167]
 [-0.00225217]
 [-0.00735459]
 [-0.01329039]
 [-0.01329039]
 [-0.00156238]
 [-0.00510203]
 [-0.00921982]
 [-0.00921982]
 [ 0.00079304]
 [ 0.00258972]
 [ 0.00467985]
 [ 0.00467985]
 [ 0.00179654]
 [ 0.00586672]
 [ 0.01060167]
 [ 0.01060167]
 [ 0.00225217]
 [ 0.00735459]
 [ 0.01329039]
 [ 0.01329039]
 [ 0.00156238]
 [ 0.00510203]
 [ 0.00921982]
 [ 0.00921982]]","[[-0.02068494]
 [-0.06754796]
 [-0.12206502]
 [-0.12206502]
 [-0.05164706]
 [-0.1686567 ]
 [-0.30477728]
 [-0.30477728]
 [-0.07178775]
 [-0.23442737]
 [-0.42363058]
 [-0.42363058]
 [-0.05554739]
 [-0.18139347]
 [-0.32779372]
 [-0.32779372]
 [ 0.02068494]
 [ 0.06754796]
 [ 0.12206502]
 [ 0.12206502]
 [ 0.05164706]
 [ 0.1686567 ]
 [ 0.30477728]
 [ 0.30477728]
 [ 0.07178775]
 [ 0.23442737]
 [ 0.42363058]
 [ 0.42363058]
 [ 0.05554739]
 [ 0.18139347]
 [ 0.32779372]
 [ 0.32779372]]"
320,321.0,0.025,0.0029806217400192504,0.002851798012221199,0.0,-4995.0,"[[-0.00064663]
 [-0.0021116 ]
 [-0.00381584]
 [-0.00381584]
 [-0.00163664]
 [-0.00534455]
 [-0.00965807]
 [-0.00965807]
 [-0.00229232]
 [-0.0074857 ]
 [-0.01352731]
 [-0.01352731]
 [-0.00177671]
 [-0.00580196]
 [-0.01048465]
 [-0.01048465]
 [ 0.00064663]
 [ 0.0021116 ]
 [ 0.00381584]
 [ 0.00381584]
 [ 0.00163664]
 [ 0.00534455]
 [ 0.00965807]
 [ 0.00965807]
 [ 0.00229232]
 [ 0.0074857 ]
 [ 0.01352731]
 [ 0.01352731]
 [ 0.00177671]
 [ 0.00580196]
 [ 0.01048465]
 [ 0.01048465]]","[[-0.02070111]
 [-0.06760075]
 [-0.12216042]
 [-0.12216042]
 [-0.05168798]
 [-0.16879032]
 [-0.30501873]
 [-0.30501873]
 [-0.07184506]
 [-0.23461451]
 [-0.42396876]
 [-0.42396876]
 [-0.05559181]
 [-0.18153852]
 [-0.32805584]
 [-0.32805584]
 [ 0.02070111]
 [ 0.06760075]
 [ 0.12216042]
 [ 0.12216042]
 [ 0.05168798]
 [ 0.16879032]
 [ 0.30501873]
 [ 0.30501873]
 [ 0.07184506]
 [ 0.23461451]
 [ 0.42396876]
 [ 0.42396876]
 [ 0.05559181]
 [ 0.18153852]
 [ 0.32805584]
 [ 0.32805584]]"
321,322.0,0.025,0.0027290738874111266,0.002398205859109668,0.0,-4995.0,"[[-0.00067688]
 [-0.0022104 ]
 [-0.00399438]
 [-0.00399438]
 [-0.00166508]
 [-0.00543741]
 [-0.00982588]
 [-0.00982588]
 [-0.00226661]
 [-0.00740176]
 [-0.01337563]
 [-0.01337563]
 [-0.00170742]
 [-0.0055757 ]
 [-0.01007577]
 [-0.01007577]
 [ 0.00067688]
 [ 0.0022104 ]
 [ 0.00399438]
 [ 0.00399438]
 [ 0.00166508]
 [ 0.00543741]
 [ 0.00982588]
 [ 0.00982588]
 [ 0.00226661]
 [ 0.00740176]
 [ 0.01337563]
 [ 0.01337563]
 [ 0.00170742]
 [ 0.0055757 ]
 [ 0.01007577]
 [ 0.01007577]]","[[-0.02071803]
 [-0.06765601]
 [-0.12226028]
 [-0.12226028]
 [-0.05172961]
 [-0.16892625]
 [-0.30526438]
 [-0.30526438]
 [-0.07190172]
 [-0.23479956]
 [-0.42430315]
 [-0.42430315]
 [-0.0556345 ]
 [-0.18167791]
 [-0.32830773]
 [-0.32830773]
 [ 0.02071803]
 [ 0.06765601]
 [ 0.12226028]
 [ 0.12226028]
 [ 0.05172961]
 [ 0.16892625]
 [ 0.30526438]
 [ 0.30526438]
 [ 0.07190172]
 [ 0.23479956]
 [ 0.42430315]
 [ 0.42430315]
 [ 0.0556345 ]
 [ 0.18167791]
 [ 0.32830773]
 [ 0.32830773]]"
322,323.0,0.025,0.0029987261089499386,0.0029045317233088665,0.0,-4995.0,"[[-0.00063661]
 [-0.00207889]
 [-0.00375674]
 [-0.00375674]
 [-0.00162026]
 [-0.00529108]
 [-0.00956143]
 [-0.00956143]
 [-0.00228202]
 [-0.00745207]
 [-0.01346654]
 [-0.01346654]
 [-0.00177858]
 [-0.00580806]
 [-0.01049567]
 [-0.01049567]
 [ 0.00063661]
 [ 0.00207889]
 [ 0.00375674]
 [ 0.00375674]
 [ 0.00162026]
 [ 0.00529108]
 [ 0.00956143]
 [ 0.00956143]
 [ 0.00228202]
 [ 0.00745207]
 [ 0.01346654]
 [ 0.01346654]
 [ 0.00177858]
 [ 0.00580806]
 [ 0.01049567]
 [ 0.01049567]]","[[-0.02073394]
 [-0.06770799]
 [-0.1223542 ]
 [-0.1223542 ]
 [-0.05177011]
 [-0.16905853]
 [-0.30550342]
 [-0.30550342]
 [-0.07195878]
 [-0.23498586]
 [-0.42463982]
 [-0.42463982]
 [-0.05567896]
 [-0.18182311]
 [-0.32857013]
 [-0.32857013]
 [ 0.02073394]
 [ 0.06770799]
 [ 0.1223542 ]
 [ 0.1223542 ]
 [ 0.05177011]
 [ 0.16905853]
 [ 0.30550342]
 [ 0.30550342]
 [ 0.07195878]
 [ 0.23498586]
 [ 0.42463982]
 [ 0.42463982]
 [ 0.05567896]
 [ 0.18182311]
 [ 0.32857013]
 [ 0.32857013]]"
323,324.0,0.025,0.003146586681741931,0.003207926509611886,0.0,-4995.0,"[[-0.00059005]
 [-0.00192685]
 [-0.00348199]
 [-0.00348199]
 [-0.00157159]
 [-0.00513213]
 [-0.0092742 ]
 [-0.0092742 ]
 [-0.00231638]
 [-0.00756428]
 [-0.01366931]
 [-0.01366931]
 [-0.0018893 ]
 [-0.00616963]
 [-0.01114905]
 [-0.01114905]
 [ 0.00059005]
 [ 0.00192685]
 [ 0.00348199]
 [ 0.00348199]
 [ 0.00157159]
 [ 0.00513213]
 [ 0.0092742 ]
 [ 0.0092742 ]
 [ 0.00231638]
 [ 0.00756428]
 [ 0.01366931]
 [ 0.01366931]
 [ 0.0018893 ]
 [ 0.00616963]
 [ 0.01114905]
 [ 0.01114905]]","[[-0.0207487 ]
 [-0.06775616]
 [-0.12244125]
 [-0.12244125]
 [-0.0518094 ]
 [-0.16918683]
 [-0.30573527]
 [-0.30573527]
 [-0.07201668]
 [-0.23517497]
 [-0.42498155]
 [-0.42498155]
 [-0.05572619]
 [-0.18197735]
 [-0.32884885]
 [-0.32884885]
 [ 0.0207487 ]
 [ 0.06775616]
 [ 0.12244125]
 [ 0.12244125]
 [ 0.0518094 ]
 [ 0.16918683]
 [ 0.30573527]
 [ 0.30573527]
 [ 0.07201668]
 [ 0.23517497]
 [ 0.42498155]
 [ 0.42498155]
 [ 0.05572619]
 [ 0.18197735]
 [ 0.32884885]
 [ 0.32884885]]"
324,325.0,0.025,0.002549836139798433,0.002113040910442207,0.0,-4995.0,"[[-0.00068962]
 [-0.00225198]
 [-0.00406953]
 [-0.00406953]
 [-0.00166977]
 [-0.00545275]
 [-0.00985358]
 [-0.00985358]
 [-0.00223732]
 [-0.00730612]
 [-0.01320279]
 [-0.01320279]
 [-0.0016589 ]
 [-0.00541726]
 [-0.00978945]
 [-0.00978945]
 [ 0.00068962]
 [ 0.00225198]
 [ 0.00406953]
 [ 0.00406953]
 [ 0.00166977]
 [ 0.00545275]
 [ 0.00985358]
 [ 0.00985358]
 [ 0.00223732]
 [ 0.00730612]
 [ 0.01320279]
 [ 0.01320279]
 [ 0.0016589 ]
 [ 0.00541726]
 [ 0.00978945]
 [ 0.00978945]]","[[-0.02076594]
 [-0.06781246]
 [-0.12254299]
 [-0.12254299]
 [-0.05185115]
 [-0.16932315]
 [-0.30598161]
 [-0.30598161]
 [-0.07207262]
 [-0.23535762]
 [-0.42531162]
 [-0.42531162]
 [-0.05576767]
 [-0.18211279]
 [-0.32909359]
 [-0.32909359]
 [ 0.02076594]
 [ 0.06781246]
 [ 0.12254299]
 [ 0.12254299]
 [ 0.05185115]
 [ 0.16932315]
 [ 0.30598161]
 [ 0.30598161]
 [ 0.07207262]
 [ 0.23535762]
 [ 0.42531162]
 [ 0.42531162]
 [ 0.05576767]
 [ 0.18211279]
 [ 0.32909359]
 [ 0.32909359]]"
325,326.0,0.025,0.002900486611138779,0.0027425801615348737,0.0,-4995.0,"[[-0.00064171]
 [-0.00209553]
 [-0.00378681]
 [-0.00378681]
 [-0.00161641]
 [-0.00527847]
 [-0.00953866]
 [-0.00953866]
 [-0.00225312]
 [-0.00735772]
 [-0.01329603]
 [-0.01329603]
 [-0.00173796]
 [-0.00567543]
 [-0.01025599]
 [-0.01025599]
 [ 0.00064171]
 [ 0.00209553]
 [ 0.00378681]
 [ 0.00378681]
 [ 0.00161641]
 [ 0.00527847]
 [ 0.00953866]
 [ 0.00953866]
 [ 0.00225312]
 [ 0.00735772]
 [ 0.01329603]
 [ 0.01329603]
 [ 0.00173796]
 [ 0.00567543]
 [ 0.01025599]
 [ 0.01025599]]","[[-0.02078198]
 [-0.06786484]
 [-0.12263766]
 [-0.12263766]
 [-0.05189156]
 [-0.16945511]
 [-0.30622008]
 [-0.30622008]
 [-0.07212895]
 [-0.23554156]
 [-0.42564402]
 [-0.42564402]
 [-0.05581112]
 [-0.18225467]
 [-0.32934999]
 [-0.32934999]
 [ 0.02078198]
 [ 0.06786484]
 [ 0.12263766]
 [ 0.12263766]
 [ 0.05189156]
 [ 0.16945511]
 [ 0.30622008]
 [ 0.30622008]
 [ 0.07212895]
 [ 0.23554156]
 [ 0.42564402]
 [ 0.42564402]
 [ 0.05581112]
 [ 0.18225467]
 [ 0.32934999]
 [ 0.32934999]]"
326,327.0,0.025,0.0028085235481462452,0.002579312078200876,0.0,-4995.0,"[[-0.00065113]
 [-0.00212629]
 [-0.0038424 ]
 [-0.0038424 ]
 [-0.0016232 ]
 [-0.00530068]
 [-0.00957878]
 [-0.00957878]
 [-0.00223925]
 [-0.0073124 ]
 [-0.01321415]
 [-0.01321415]
 [-0.00170943]
 [-0.00558226]
 [-0.01008763]
 [-0.01008763]
 [ 0.00065113]
 [ 0.00212629]
 [ 0.0038424 ]
 [ 0.0038424 ]
 [ 0.0016232 ]
 [ 0.00530068]
 [ 0.00957878]
 [ 0.00957878]
 [ 0.00223925]
 [ 0.0073124 ]
 [ 0.01321415]
 [ 0.01321415]
 [ 0.00170943]
 [ 0.00558226]
 [ 0.01008763]
 [ 0.01008763]]","[[-0.02079826]
 [-0.067918  ]
 [-0.12273372]
 [-0.12273372]
 [-0.05193214]
 [-0.16958763]
 [-0.30645955]
 [-0.30645955]
 [-0.07218493]
 [-0.23572437]
 [-0.42597437]
 [-0.42597437]
 [-0.05585385]
 [-0.18239423]
 [-0.32960218]
 [-0.32960218]
 [ 0.02079826]
 [ 0.067918  ]
 [ 0.12273372]
 [ 0.12273372]
 [ 0.05193214]
 [ 0.16958763]
 [ 0.30645955]
 [ 0.30645955]
 [ 0.07218493]
 [ 0.23572437]
 [ 0.42597437]
 [ 0.42597437]
 [ 0.05585385]
 [ 0.18239423]
 [ 0.32960218]
 [ 0.32960218]]"
327,328.0,0.025,0.0030730084166003617,0.0030974288789469046,0.0,-4995.0,"[[-0.00053711]
 [-0.00175398]
 [-0.00316959]
 [-0.00316959]
 [-0.00151213]
 [-0.00493796]
 [-0.00892333]
 [-0.00892333]
 [-0.00235578]
 [-0.00769295]
 [-0.01390182]
 [-0.01390182]
 [-0.00203096]
 [-0.00663222]
 [-0.01198499]
 [-0.01198499]
 [ 0.00053711]
 [ 0.00175398]
 [ 0.00316959]
 [ 0.00316959]
 [ 0.00151213]
 [ 0.00493796]
 [ 0.00892333]
 [ 0.00892333]
 [ 0.00235578]
 [ 0.00769295]
 [ 0.01390182]
 [ 0.01390182]
 [ 0.00203096]
 [ 0.00663222]
 [ 0.01198499]
 [ 0.01198499]]","[[-0.02081168]
 [-0.06796185]
 [-0.12281296]
 [-0.12281296]
 [-0.05196994]
 [-0.16971108]
 [-0.30668263]
 [-0.30668263]
 [-0.07224382]
 [-0.2359167 ]
 [-0.42632192]
 [-0.42632192]
 [-0.05590463]
 [-0.18256003]
 [-0.3299018 ]
 [-0.3299018 ]
 [ 0.02081168]
 [ 0.06796185]
 [ 0.12281296]
 [ 0.12281296]
 [ 0.05196994]
 [ 0.16971108]
 [ 0.30668263]
 [ 0.30668263]
 [ 0.07224382]
 [ 0.2359167 ]
 [ 0.42632192]
 [ 0.42632192]
 [ 0.05590463]
 [ 0.18256003]
 [ 0.3299018 ]
 [ 0.3299018 ]]"
328,329.0,0.025,0.0030415989027031123,0.003043685558140252,0.0,-4995.0,"[[-0.00060456]
 [-0.00197424]
 [-0.00356761]
 [-0.00356761]
 [-0.00156994]
 [-0.00512672]
 [-0.00926443]
 [-0.00926443]
 [-0.00225602]
 [-0.00736719]
 [-0.01331314]
 [-0.01331314]
 [-0.00179402]
 [-0.00585847]
 [-0.01058677]
 [-0.01058677]
 [ 0.00060456]
 [ 0.00197424]
 [ 0.00356761]
 [ 0.00356761]
 [ 0.00156994]
 [ 0.00512672]
 [ 0.00926443]
 [ 0.00926443]
 [ 0.00225602]
 [ 0.00736719]
 [ 0.01331314]
 [ 0.01331314]
 [ 0.00179402]
 [ 0.00585847]
 [ 0.01058677]
 [ 0.01058677]]","[[-0.0208268 ]
 [-0.06801121]
 [-0.12290215]
 [-0.12290215]
 [-0.05200919]
 [-0.16983925]
 [-0.30691424]
 [-0.30691424]
 [-0.07230022]
 [-0.23610088]
 [-0.42665475]
 [-0.42665475]
 [-0.05594948]
 [-0.18270649]
 [-0.33016647]
 [-0.33016647]
 [ 0.0208268 ]
 [ 0.06801121]
 [ 0.12290215]
 [ 0.12290215]
 [ 0.05200919]
 [ 0.16983925]
 [ 0.30691424]
 [ 0.30691424]
 [ 0.07230022]
 [ 0.23610088]
 [ 0.42665475]
 [ 0.42665475]
 [ 0.05594948]
 [ 0.18270649]
 [ 0.33016647]
 [ 0.33016647]]"
329,330.0,0.025,0.0024320465113687024,0.001951900577042023,0.0,-4995.0,"[[-0.0006895 ]
 [-0.00225161]
 [-0.00406886]
 [-0.00406886]
 [-0.00165522]
 [-0.00540522]
 [-0.00976771]
 [-0.00976771]
 [-0.00219886]
 [-0.00718051]
 [-0.0129758 ]
 [-0.0129758 ]
 [-0.00161644]
 [-0.00527859]
 [-0.00953886]
 [-0.00953886]
 [ 0.0006895 ]
 [ 0.00225161]
 [ 0.00406886]
 [ 0.00406886]
 [ 0.00165522]
 [ 0.00540522]
 [ 0.00976771]
 [ 0.00976771]
 [ 0.00219886]
 [ 0.00718051]
 [ 0.0129758 ]
 [ 0.0129758 ]
 [ 0.00161644]
 [ 0.00527859]
 [ 0.00953886]
 [ 0.00953886]]","[[-0.02084404]
 [-0.0680675 ]
 [-0.12300387]
 [-0.12300387]
 [-0.05205057]
 [-0.16997438]
 [-0.30715843]
 [-0.30715843]
 [-0.07235519]
 [-0.23628039]
 [-0.42697914]
 [-0.42697914]
 [-0.05598989]
 [-0.18283846]
 [-0.33040494]
 [-0.33040494]
 [ 0.02084404]
 [ 0.0680675 ]
 [ 0.12300387]
 [ 0.12300387]
 [ 0.05205057]
 [ 0.16997438]
 [ 0.30715843]
 [ 0.30715843]
 [ 0.07235519]
 [ 0.23628039]
 [ 0.42697914]
 [ 0.42697914]
 [ 0.05598989]
 [ 0.18283846]
 [ 0.33040494]
 [ 0.33040494]]"
330,331.0,0.025,0.0026272986875280954,0.0022847931682441476,0.0,-4995.0,"[[-0.00078925]
 [-0.00257734]
 [-0.00465748]
 [-0.00465748]
 [-0.0017603 ]
 [-0.00574836]
 [-0.01038778]
 [-0.01038778]
 [-0.0021726 ]
 [-0.00709475]
 [-0.01282083]
 [-0.01282083]
 [-0.00148386]
 [-0.00484564]
 [-0.00875649]
 [-0.00875649]
 [ 0.00078925]
 [ 0.00257734]
 [ 0.00465748]
 [ 0.00465748]
 [ 0.0017603 ]
 [ 0.00574836]
 [ 0.01038778]
 [ 0.01038778]
 [ 0.0021726 ]
 [ 0.00709475]
 [ 0.01282083]
 [ 0.01282083]
 [ 0.00148386]
 [ 0.00484564]
 [ 0.00875649]
 [ 0.00875649]]","[[-0.02086377]
 [-0.06813193]
 [-0.12312031]
 [-0.12312031]
 [-0.05209458]
 [-0.17011809]
 [-0.30741813]
 [-0.30741813]
 [-0.07240951]
 [-0.23645776]
 [-0.42729966]
 [-0.42729966]
 [-0.05602698]
 [-0.1829596 ]
 [-0.33062386]
 [-0.33062386]
 [ 0.02086377]
 [ 0.06813193]
 [ 0.12312031]
 [ 0.12312031]
 [ 0.05209458]
 [ 0.17011809]
 [ 0.30741813]
 [ 0.30741813]
 [ 0.07240951]
 [ 0.23645776]
 [ 0.42729966]
 [ 0.42729966]
 [ 0.05602698]
 [ 0.1829596 ]
 [ 0.33062386]
 [ 0.33062386]]"
331,332.0,0.025,0.0030769941270451136,0.00314334042881288,0.0,-4995.0,"[[-0.00056035]
 [-0.00182985]
 [-0.00330669]
 [-0.00330669]
 [-0.00151931]
 [-0.0049614 ]
 [-0.00896567]
 [-0.00896567]
 [-0.00227959]
 [-0.00744414]
 [-0.0134522 ]
 [-0.0134522 ]
 [-0.00189273]
 [-0.00618081]
 [-0.01116927]
 [-0.01116927]
 [ 0.00056035]
 [ 0.00182985]
 [ 0.00330669]
 [ 0.00330669]
 [ 0.00151931]
 [ 0.0049614 ]
 [ 0.00896567]
 [ 0.00896567]
 [ 0.00227959]
 [ 0.00744414]
 [ 0.0134522 ]
 [ 0.0134522 ]
 [ 0.00189273]
 [ 0.00618081]
 [ 0.01116927]
 [ 0.01116927]]","[[-0.02087778]
 [-0.06817768]
 [-0.12320297]
 [-0.12320297]
 [-0.05213256]
 [-0.17024212]
 [-0.30764227]
 [-0.30764227]
 [-0.0724665 ]
 [-0.23664386]
 [-0.42763597]
 [-0.42763597]
 [-0.0560743 ]
 [-0.18311412]
 [-0.33090309]
 [-0.33090309]
 [ 0.02087778]
 [ 0.06817768]
 [ 0.12320297]
 [ 0.12320297]
 [ 0.05213256]
 [ 0.17024212]
 [ 0.30764227]
 [ 0.30764227]
 [ 0.0724665 ]
 [ 0.23664386]
 [ 0.42763597]
 [ 0.42763597]
 [ 0.0560743 ]
 [ 0.18311412]
 [ 0.33090309]
 [ 0.33090309]]"
332,333.0,0.025,0.003009557194302408,0.0030161256904238675,0.0,-4995.0,"[[-0.00059604]
 [-0.0019464 ]
 [-0.00351732]
 [-0.00351732]
 [-0.00154979]
 [-0.00506094]
 [-0.00914555]
 [-0.00914555]
 [-0.00222993]
 [-0.00728198]
 [-0.01315918]
 [-0.01315918]
 [-0.00177555]
 [-0.00579815]
 [-0.01047777]
 [-0.01047777]
 [ 0.00059604]
 [ 0.0019464 ]
 [ 0.00351732]
 [ 0.00351732]
 [ 0.00154979]
 [ 0.00506094]
 [ 0.00914555]
 [ 0.00914555]
 [ 0.00222993]
 [ 0.00728198]
 [ 0.01315918]
 [ 0.01315918]
 [ 0.00177555]
 [ 0.00579815]
 [ 0.01047777]
 [ 0.01047777]]","[[-0.02089268]
 [-0.06822634]
 [-0.12329091]
 [-0.12329091]
 [-0.05217131]
 [-0.17036865]
 [-0.30787091]
 [-0.30787091]
 [-0.07252225]
 [-0.23682591]
 [-0.42796495]
 [-0.42796495]
 [-0.05611869]
 [-0.18325907]
 [-0.33116503]
 [-0.33116503]
 [ 0.02089268]
 [ 0.06822634]
 [ 0.12329091]
 [ 0.12329091]
 [ 0.05217131]
 [ 0.17036865]
 [ 0.30787091]
 [ 0.30787091]
 [ 0.07252225]
 [ 0.23682591]
 [ 0.42796495]
 [ 0.42796495]
 [ 0.05611869]
 [ 0.18325907]
 [ 0.33116503]
 [ 0.33116503]]"
